file_path,emotion
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-01-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-01-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-02-20.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-01-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-02-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-01-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-02-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-02-20.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-01-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-02-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-02-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-01-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-02-20.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-01-21.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-02-21.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-02-21.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-01-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-02-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-01-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-02-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-01-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-01-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-02-21.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-01-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-02-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-01-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-02-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-02-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-01-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-02-21.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-02-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-01-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-02-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-01-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-01-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-02-21.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-02-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,fear
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,disgust
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,surprise
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,neutral
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,calm
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,happiness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,sadness
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,anger
C:/Users/THARUN KURAVADI/Downloads/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,anger
